card_id,client_id,account_id,card_number,card_holder_name,expiry_date,cvv,card_type,card_level,status,issue_date
2387,2828,6718,4169 3496 3023 4350,Andrea Young,2028-10-07,528,CREDIT,STANDARD,LOST,2025-10-08
2388,60,7784,4847 2086 7003 5374,Zachary Brewer,2028-10-21,953,DEBIT,GOLD,EXPIRED,2025-10-22
2389,346,7644,4018 6903 8101 4574,Christopher Watson,2028-01-14,824,DEBIT,GOLD,ACTIVE,2025-01-14
2390,549,3600,4661 8700 6548 8292,Angela Henson,2028-10-30,157,DEBIT,PLATINUM,BLOCKED,2025-10-31
2391,680,1371,4930 7497 3933 5260,Tracy Bowers,2028-10-13,664,CREDIT,GOLD,BLOCKED,2025-10-14
2392,1312,1770,4167 4251 1958 2852,Brian Moore,2028-10-13,323,CREDIT,STANDARD,LOST,2025-10-14
2393,44,3558,4690 3993 3751 1224,Stephanie Smith,2028-02-27,438,CREDIT,GOLD,BLOCKED,2025-02-27
2394,2137,3823,4233 5373 5500 3215,Andrea Espinoza,2027-09-28,242,CREDIT,GOLD,ACTIVE,2024-09-28
2395,1640,4743,4941 8698 5952 7929,Kimberly Henson,2028-09-21,419,CREDIT,GOLD,ACTIVE,2025-09-22
2396,140,1287,4602 4957 9347 8297,Tim Pierce,2028-05-20,719,CREDIT,PLATINUM,BLOCKED,2025-05-21
2397,2335,7923,4876 1232 5217 9646,Amy Atkinson,2028-07-12,629,DEBIT,STANDARD,BLOCKED,2025-07-13
2398,1260,4410,4498 2056 4624 6005,Nicole Anderson,2027-04-02,666,CREDIT,PLATINUM,EXPIRED,2024-04-02
2399,2184,6754,4877 8623 1531 8538,Nicholas Henry,2028-09-25,827,DEBIT,GOLD,BLOCKED,2025-09-26
2400,2904,5350,4302 7731 1543 2653,Paula Chang,2026-07-08,922,CREDIT,STANDARD,BLOCKED,2023-07-09
2401,2703,4523,4424 6861 5458 5794,James Kline,2027-05-31,216,DEBIT,GOLD,ACTIVE,2024-05-31
2402,1965,1583,4532 7717 9719 6410,Kenneth Miles,2027-05-14,988,DEBIT,STANDARD,EXPIRED,2024-05-14
2403,1858,5311,4834 2202 8091 2600,Karen Jones,2028-10-20,961,DEBIT,STANDARD,LOST,2025-10-21
2404,1663,6115,4703 9550 7935 3144,Edward Gonzalez,2028-10-26,167,CREDIT,STANDARD,ACTIVE,2025-10-27
2405,2977,2069,4521 2587 7666 9247,Kelly Garcia,2026-06-28,148,CREDIT,PLATINUM,EXPIRED,2023-06-29
2406,2753,2757,4217 4302 8021 7993,Laurie Grant,2028-09-24,535,CREDIT,STANDARD,ACTIVE,2025-09-25
2407,2177,7548,4212 2398 6928 6191,Michael Deleon,2028-10-08,509,DEBIT,STANDARD,LOST,2025-10-09
2408,935,1743,4497 8007 5313 2221,Matthew Murphy,2026-07-03,573,CREDIT,GOLD,ACTIVE,2023-07-04
2409,1053,2136,4052 2613 8064 9480,Shane Anderson,2028-03-25,558,CREDIT,GOLD,BLOCKED,2025-03-26
2410,2161,2829,4698 2974 7756 7470,Lauren Lopez,2028-09-17,564,DEBIT,STANDARD,BLOCKED,2025-09-18
2411,2519,3299,4122 1448 3353 1983,Joshua Combs,2028-07-05,700,CREDIT,GOLD,LOST,2025-07-06
2412,891,5283,4616 4747 1730 5997,James Jackson,2028-10-03,437,CREDIT,PLATINUM,BLOCKED,2025-10-04
2413,2371,2962,4680 7729 5505 1119,Sharon Perry,2028-09-01,788,DEBIT,PLATINUM,ACTIVE,2025-09-02
2414,412,183,4714 1288 8959 7455,Mark Harrison,2028-08-23,157,DEBIT,GOLD,LOST,2025-08-24
2415,445,1223,4021 9975 8364 5079,Aaron Martinez,2028-03-14,394,CREDIT,GOLD,LOST,2025-03-15
2416,2025,6195,4323 6014 2161 6608,Stephanie Taylor,2028-09-04,178,CREDIT,STANDARD,ACTIVE,2025-09-05
2417,1179,488,4494 6654 8349 4214,Gwendolyn Daniels,2028-10-23,906,DEBIT,STANDARD,BLOCKED,2025-10-24
2418,2159,2307,4169 7374 3652 8990,Brian Phillips,2027-08-14,165,CREDIT,STANDARD,EXPIRED,2024-08-14
2419,2263,5381,4669 5613 2939 5941,Ashley Rodriguez,2028-08-31,286,CREDIT,PLATINUM,LOST,2025-09-01
2420,1972,2823,4121 3613 9425 9359,Daniel Floyd,2027-04-09,140,DEBIT,PLATINUM,ACTIVE,2024-04-09
2421,2373,4983,4089 6100 7089 7119,Richard Curry,2028-10-17,142,CREDIT,GOLD,EXPIRED,2025-10-18
2422,934,2492,4936 3497 1712 5499,Bianca Dunn,2028-02-04,577,DEBIT,STANDARD,LOST,2025-02-04
2423,1756,4751,4864 8088 4822 7362,Brad Beltran,2028-01-26,577,CREDIT,STANDARD,LOST,2025-01-26
2424,2848,3307,4435 4518 8695 1295,Alexa Finley,2028-09-15,504,CREDIT,GOLD,BLOCKED,2025-09-16
2425,1110,2990,4421 8781 1597 6807,Joseph Hunt,2028-01-27,955,CREDIT,PLATINUM,BLOCKED,2025-01-27
2426,168,4490,4829 7020 3302 9605,Brad Herrera,2028-10-31,908,DEBIT,PLATINUM,LOST,2025-11-01
2427,1666,5108,4076 5205 7946 1491,Michael Griffin,2027-10-13,128,DEBIT,STANDARD,BLOCKED,2024-10-13
2428,606,5875,4463 2423 2497 6774,Amanda Brown,2028-10-27,936,DEBIT,PLATINUM,LOST,2025-10-28
2429,1006,477,4124 3685 9078 1209,Patrick Long,2028-10-15,888,CREDIT,GOLD,LOST,2025-10-16
2430,2429,5710,4698 2357 3332 1798,Julia House,2027-12-29,567,DEBIT,GOLD,EXPIRED,2024-12-29
2431,626,1823,4516 6894 1126 8144,Erin Frank,2027-04-13,240,CREDIT,GOLD,LOST,2024-04-13
2432,2936,1423,4973 5097 8287 5183,Emily Hall,2028-10-20,365,DEBIT,STANDARD,LOST,2025-10-21
2433,346,7693,4476 7523 8026 6977,Christopher Watson,2028-08-15,910,DEBIT,PLATINUM,EXPIRED,2025-08-16
2434,1847,3955,4329 2550 1477 2565,Jeffrey Hayes,2028-05-08,980,CREDIT,PLATINUM,EXPIRED,2025-05-09
2435,2943,996,4061 4414 6900 3309,Misty Robinson,2028-09-09,399,CREDIT,PLATINUM,EXPIRED,2025-09-10
2436,2308,2709,4902 5771 4198 1183,Jenna Shaw,2028-10-21,266,CREDIT,PLATINUM,EXPIRED,2025-10-22
2437,2038,2063,4330 4657 5303 7357,Sherry Hall,2028-01-21,948,CREDIT,PLATINUM,EXPIRED,2025-01-21
2438,541,2746,4373 8597 4044 8537,Sara Thompson,2028-10-25,964,CREDIT,GOLD,ACTIVE,2025-10-26
2439,2714,5719,4770 4182 8667 4859,Tyler Allen,2027-07-18,184,DEBIT,GOLD,LOST,2024-07-18
2440,286,4586,4730 6782 7925 4778,Connie Valentine,2028-11-01,501,DEBIT,PLATINUM,BLOCKED,2025-11-02
2441,120,4316,4763 6887 4693 6521,Jonathan Cook,2028-10-20,171,CREDIT,STANDARD,LOST,2025-10-21
2442,208,6954,4681 6586 8373 4711,Margaret Lamb,2028-01-03,470,CREDIT,GOLD,BLOCKED,2025-01-03
2443,2393,4775,4810 8958 5462 5248,Ernest Evans,2028-08-31,381,CREDIT,STANDARD,ACTIVE,2025-09-01
2444,1479,4318,4590 4389 5313 8071,Lydia Gonzalez,2027-10-10,668,CREDIT,GOLD,EXPIRED,2024-10-10
2445,1215,2267,4580 7598 1081 2137,Tracey Ryan,2028-10-24,282,CREDIT,STANDARD,BLOCKED,2025-10-25
2446,2804,7392,4713 9424 6153 6950,Christian Mcdowell,2028-10-22,317,CREDIT,GOLD,ACTIVE,2025-10-23
2447,1731,1568,4331 8428 9316 9243,Kimberly Houston,2026-09-17,870,CREDIT,GOLD,BLOCKED,2023-09-18
2448,1478,6519,4727 7150 9062 5750,Jennifer Gibbs,2028-10-05,882,DEBIT,PLATINUM,EXPIRED,2025-10-06
2449,72,6915,4100 3894 7098 2240,Melissa Smith,2028-04-12,385,CREDIT,GOLD,BLOCKED,2025-04-13
2450,1385,2146,4481 1497 2772 6892,Jessica Forbes,2028-10-31,643,CREDIT,PLATINUM,BLOCKED,2025-11-01
2451,259,3306,4715 7654 9317 3095,Stanley Stanley,2028-10-08,895,CREDIT,PLATINUM,ACTIVE,2025-10-09
2452,2307,1633,4281 5771 9501 1047,Pamela Roberts,2028-10-19,718,DEBIT,PLATINUM,BLOCKED,2025-10-20
2453,94,2240,4691 7066 7679 5483,Stephen Fuller,2028-09-18,926,DEBIT,STANDARD,LOST,2025-09-19
2454,2156,4404,4131 1804 9205 6459,Melinda Briggs,2028-09-07,676,CREDIT,STANDARD,BLOCKED,2025-09-08
2455,2781,6550,4194 5163 2836 6610,Michael Atkinson,2026-05-09,509,CREDIT,PLATINUM,LOST,2023-05-10
2456,2128,6080,4146 7454 5296 3231,Tamara Curtis,2028-08-28,381,DEBIT,GOLD,ACTIVE,2025-08-29
2457,223,3473,4788 6597 3105 2173,Jennifer Bullock,2028-10-29,369,CREDIT,PLATINUM,EXPIRED,2025-10-30
2458,1860,58,4901 3260 9744 9257,Michelle Harper,2026-01-09,740,DEBIT,GOLD,BLOCKED,2023-01-10
2459,1749,3784,4962 1774 7719 9403,Jesus Cook,2026-09-17,631,CREDIT,STANDARD,BLOCKED,2023-09-18
2460,1945,7055,4212 9392 8596 1773,Kevin Carpenter,2027-04-28,994,DEBIT,PLATINUM,EXPIRED,2024-04-28
2461,1632,3490,4222 2665 4045 5190,Samantha Cooley,2028-07-17,636,DEBIT,STANDARD,EXPIRED,2025-07-18
2462,1669,203,4023 3598 6027 5923,Rebecca Huerta,2028-11-01,144,CREDIT,PLATINUM,LOST,2025-11-02
2463,2755,2808,4286 3207 8321 4441,Edward Reed,2028-09-29,351,DEBIT,PLATINUM,BLOCKED,2025-09-30
2464,2663,2250,4609 2888 3918 6813,Joseph Lowe,2028-09-22,372,DEBIT,PLATINUM,BLOCKED,2025-09-23
2465,506,5469,4090 2073 9930 8110,Kimberly Mann,2027-12-10,122,CREDIT,GOLD,EXPIRED,2024-12-10
2466,1077,7343,4096 8808 8267 8834,Daniel Weiss,2028-02-02,490,DEBIT,STANDARD,BLOCKED,2025-02-02
2467,1523,5492,4416 4373 6036 3845,Molly Jackson,2028-04-19,303,DEBIT,STANDARD,EXPIRED,2025-04-20
2468,2929,2339,4652 5400 1792 3112,Samantha Nichols,2028-10-25,436,CREDIT,PLATINUM,EXPIRED,2025-10-26
2469,2986,1451,4390 6905 3173 7093,Yvonne Campbell,2028-05-15,167,DEBIT,STANDARD,LOST,2025-05-16
2470,177,5399,4103 5046 9831 5748,William Munoz,2028-06-22,243,DEBIT,STANDARD,BLOCKED,2025-06-23
2471,2386,4111,4591 8466 3501 2427,Sheryl Gibson,2028-04-01,509,DEBIT,GOLD,ACTIVE,2025-04-02
2472,2089,6130,4490 4761 3926 4167,Eugene Taylor,2027-09-15,620,CREDIT,STANDARD,BLOCKED,2024-09-15
2473,1886,3,4699 2247 6684 5679,Katrina Shea,2028-09-10,622,DEBIT,PLATINUM,BLOCKED,2025-09-11
2474,573,5003,4283 3049 1161 1380,Matthew Boyd,2028-07-01,317,CREDIT,PLATINUM,BLOCKED,2025-07-02
2475,2471,7178,4989 5601 5358 4667,William Farmer,2028-08-09,285,CREDIT,GOLD,ACTIVE,2025-08-10
2476,2500,3454,4855 1190 6485 9934,Michelle Newton,2027-11-12,891,CREDIT,GOLD,BLOCKED,2024-11-12
2477,1006,3095,4708 7047 7170 8854,Patrick Long,2028-10-30,363,DEBIT,PLATINUM,ACTIVE,2025-10-31
2478,2995,803,4316 5296 7840 9326,Nicole Fernandez,2028-10-29,522,DEBIT,PLATINUM,ACTIVE,2025-10-30
2479,1862,4943,4006 8731 4623 5206,Paul Simpson,2027-08-10,820,DEBIT,PLATINUM,EXPIRED,2024-08-10
2480,2054,6096,4021 5168 1224 1669,Kristen Brown,2028-09-08,982,DEBIT,GOLD,ACTIVE,2025-09-09
2481,1157,1717,4058 1215 3485 4489,Nicholas Goodwin,2026-02-05,138,DEBIT,STANDARD,EXPIRED,2023-02-06
2482,1123,4754,4791 1337 5948 3615,Krista Baldwin,2028-02-12,698,DEBIT,STANDARD,BLOCKED,2025-02-12
2483,2209,5553,4719 4056 1426 7641,Joseph Ray,2028-10-24,106,DEBIT,PLATINUM,BLOCKED,2025-10-25
2484,2653,4713,4371 7123 1461 5109,Joseph Rice,2027-02-01,290,DEBIT,STANDARD,BLOCKED,2024-02-02
2485,2667,5134,4664 4648 5523 2992,Brandon Ross,2028-01-08,978,CREDIT,STANDARD,EXPIRED,2025-01-08
2486,1608,3603,4698 2302 2208 5027,Julie Harris,2028-08-11,740,DEBIT,PLATINUM,BLOCKED,2025-08-12
2487,2162,3963,4049 5730 9373 3936,April Duke,2027-04-29,304,CREDIT,STANDARD,LOST,2024-04-29
2488,2463,981,4443 1904 5587 6527,Matthew Atkinson,2028-03-11,524,CREDIT,PLATINUM,ACTIVE,2025-03-12
2489,2375,7604,4530 2527 6635 8735,Robert Hughes,2028-10-06,181,CREDIT,GOLD,EXPIRED,2025-10-07
2490,2949,7578,4696 5055 2817 3246,Michael Vasquez,2027-09-02,886,CREDIT,STANDARD,EXPIRED,2024-09-02
2491,1299,6621,4711 7019 6702 2638,Nathan Smith,2027-08-09,987,CREDIT,PLATINUM,LOST,2024-08-09
2492,865,4172,4773 7702 7668 3018,Bryan Alvarez,2028-10-15,719,DEBIT,STANDARD,ACTIVE,2025-10-16
2493,2459,5464,4974 5601 7244 9191,Katie Vaughan,2027-02-06,931,DEBIT,PLATINUM,ACTIVE,2024-02-07
2494,2564,7464,4186 1488 5486 6055,Anthony Lindsey,2027-09-05,334,DEBIT,PLATINUM,LOST,2024-09-05
2495,655,5077,4530 2561 6552 9460,Tara Wade,2028-03-26,396,DEBIT,STANDARD,LOST,2025-03-27
2496,1712,2702,4790 2581 4676 5624,Joseph Rodgers,2028-02-14,989,CREDIT,PLATINUM,LOST,2025-02-14
2497,1892,5925,4841 6766 9945 1706,Aaron Dorsey,2027-09-06,406,DEBIT,STANDARD,ACTIVE,2024-09-06
2498,566,1232,4533 6094 2710 2243,Jared Blake,2026-05-17,281,DEBIT,PLATINUM,LOST,2023-05-18
2499,352,4461,4443 1782 2755 9150,Lori Kerr,2028-10-31,405,DEBIT,STANDARD,ACTIVE,2025-11-01
2500,1777,7767,4067 7607 7528 1257,Patricia Johns,2027-03-10,629,DEBIT,PLATINUM,EXPIRED,2024-03-10
2501,552,6919,4136 3108 2518 2408,Edward Woodard,2027-10-24,725,DEBIT,GOLD,BLOCKED,2024-10-24
2502,2649,5068,4227 1179 5648 6239,Mitchell Smith,2027-07-01,924,DEBIT,STANDARD,EXPIRED,2024-07-01
2503,2509,5151,4854 2826 9563 1468,Jay Lewis,2028-08-07,770,CREDIT,PLATINUM,ACTIVE,2025-08-08
2504,2662,2858,4134 5521 4753 4441,Mallory Smith,2028-09-22,555,CREDIT,GOLD,EXPIRED,2025-09-23
2505,2714,840,4484 5404 6244 7934,Tyler Allen,2028-11-01,519,CREDIT,PLATINUM,LOST,2025-11-02
2506,2460,3588,4804 6117 8162 7920,Kristen Miller,2028-10-29,896,CREDIT,GOLD,BLOCKED,2025-10-30
2507,2157,2687,4854 7020 6981 6156,Tina Whitehead,2027-08-07,401,CREDIT,STANDARD,BLOCKED,2024-08-07
2508,1562,7093,4483 8047 5470 6267,Melissa Williams,2028-02-23,360,CREDIT,PLATINUM,EXPIRED,2025-02-23
2509,115,3086,4165 1631 2070 9989,Brianna Ramirez,2028-08-16,940,CREDIT,STANDARD,ACTIVE,2025-08-17
2510,2148,7816,4253 5714 9720 1359,Ann Berry,2028-10-23,127,DEBIT,GOLD,BLOCKED,2025-10-24
2511,193,2031,4877 1832 5861 5377,Terri Ortiz,2028-08-18,252,CREDIT,STANDARD,BLOCKED,2025-08-19
2512,1677,2182,4360 8630 7290 7269,Kristy Brown,2026-11-26,581,DEBIT,STANDARD,EXPIRED,2023-11-27
2513,808,7797,4613 3891 7068 5354,Evan Martin,2028-08-14,411,DEBIT,GOLD,EXPIRED,2025-08-15
2514,2424,5650,4238 6355 1769 8114,Joshua Williams,2028-05-11,656,CREDIT,STANDARD,ACTIVE,2025-05-12
2515,2386,27,4199 5143 4523 9674,Sheryl Gibson,2027-07-03,279,DEBIT,GOLD,LOST,2024-07-03
2516,2100,2366,4205 3796 7418 6505,Scott Daniels,2028-03-15,722,DEBIT,PLATINUM,BLOCKED,2025-03-16
2517,1188,7185,4431 8565 4710 4898,Jonathan Warren,2028-10-14,262,CREDIT,GOLD,LOST,2025-10-15
2518,836,5472,4772 9064 1590 2918,Nicole Daniel,2028-03-18,764,DEBIT,GOLD,BLOCKED,2025-03-19
2519,2847,7227,4710 1963 9486 9767,Nicole Carter,2026-09-30,524,CREDIT,PLATINUM,EXPIRED,2023-10-01
2520,2695,5030,4233 5359 2938 6647,Taylor Gonzalez,2028-03-17,228,CREDIT,GOLD,LOST,2025-03-18
2521,1913,3889,4147 1042 6470 3302,Patricia Lopez,2028-10-30,530,CREDIT,STANDARD,EXPIRED,2025-10-31
2522,992,836,4113 9583 4365 3292,James Stone,2028-05-09,339,DEBIT,STANDARD,BLOCKED,2025-05-10
2523,2193,7,4942 5248 9999 7971,Tammy Smith,2028-07-26,903,DEBIT,PLATINUM,EXPIRED,2025-07-27
2524,86,2516,4754 2313 8024 3684,James Williams,2028-03-12,240,CREDIT,PLATINUM,EXPIRED,2025-03-13
2525,173,2532,4830 3567 5809 3984,Danielle Berry,2027-08-05,953,DEBIT,STANDARD,BLOCKED,2024-08-05
2526,230,1489,4311 3535 6644 2484,John Yu,2028-02-27,146,DEBIT,GOLD,EXPIRED,2025-02-27
2527,1920,2963,4473 7317 6065 2933,Jessica Clark,2028-09-25,112,CREDIT,STANDARD,BLOCKED,2025-09-26
2528,904,5137,4997 6272 7130 7229,Christopher Vang,2027-09-20,126,CREDIT,GOLD,EXPIRED,2024-09-20
2529,208,6325,4494 5655 9930 3321,Margaret Lamb,2028-10-02,810,DEBIT,STANDARD,BLOCKED,2025-10-03
2530,676,3759,4574 9165 8298 6178,Judy Davis,2027-07-13,891,DEBIT,PLATINUM,EXPIRED,2024-07-13
2531,2350,837,4471 5660 2486 5737,Erin Diaz,2028-08-05,662,DEBIT,STANDARD,ACTIVE,2025-08-06
2532,999,6704,4310 3963 7466 1778,Brandon Ross,2027-03-25,952,DEBIT,PLATINUM,ACTIVE,2024-03-25
2533,2472,7175,4622 5617 6388 5252,Lisa Patton,2028-04-18,167,DEBIT,STANDARD,EXPIRED,2025-04-19
2534,402,880,4500 1742 1542 5960,Eric Tucker,2028-10-18,579,DEBIT,GOLD,ACTIVE,2025-10-19
2535,2900,5152,4888 6862 5470 3618,Brooke Simmons,2028-07-22,472,CREDIT,STANDARD,LOST,2025-07-23
2536,946,6221,4913 2953 3586 8867,Benjamin Byrd,2028-10-17,335,CREDIT,GOLD,BLOCKED,2025-10-18
2537,2046,4887,4799 3614 9828 8622,Teresa Perkins,2028-10-25,543,CREDIT,PLATINUM,EXPIRED,2025-10-26
2538,2108,1432,4785 3822 3267 6448,Joseph Browning,2028-10-20,807,CREDIT,GOLD,LOST,2025-10-21
2539,2182,3350,4226 6139 6535 6398,Patricia Garcia,2028-10-03,639,CREDIT,PLATINUM,ACTIVE,2025-10-04
2540,737,4193,4974 6079 5469 5611,Samantha Williams,2028-08-19,135,CREDIT,PLATINUM,LOST,2025-08-20
2541,2006,3806,4348 6797 9572 7345,Deborah Gonzales,2026-07-17,500,CREDIT,STANDARD,ACTIVE,2023-07-18
2542,2939,7838,4836 1563 1267 5247,Ian Moore,2026-08-12,241,CREDIT,PLATINUM,EXPIRED,2023-08-13
2543,1320,5083,4800 6622 3058 7274,Megan Jones,2028-10-31,602,DEBIT,GOLD,LOST,2025-11-01
2544,2166,5641,4137 6556 5919 2101,Jennifer Davis,2028-09-17,786,CREDIT,GOLD,LOST,2025-09-18
2545,2646,2795,4264 5179 1420 3520,Carlos Harper,2027-09-29,475,DEBIT,PLATINUM,ACTIVE,2024-09-29
2546,839,7483,4336 4080 6809 2128,Jerome Ortiz,2028-10-30,323,DEBIT,STANDARD,LOST,2025-10-31
2547,1939,4175,4504 9354 5952 9427,Kyle Brown,2028-09-15,148,CREDIT,GOLD,LOST,2025-09-16
2548,654,7946,4670 7946 1250 5839,Zachary Jones,2028-09-01,361,DEBIT,GOLD,LOST,2025-09-02
2549,1489,7224,4684 2507 4082 2919,John Hatfield,2028-07-07,894,DEBIT,STANDARD,EXPIRED,2025-07-08
2550,1870,3097,4484 8376 8257 2077,James Villegas,2028-09-23,413,DEBIT,GOLD,BLOCKED,2025-09-24
2551,731,7268,4522 7876 8802 8826,Gerald Finley,2026-06-24,355,DEBIT,GOLD,ACTIVE,2023-06-25
2552,1935,7247,4508 5228 2964 8544,William Smith,2028-10-22,634,DEBIT,PLATINUM,ACTIVE,2025-10-23
2553,103,535,4754 3797 2423 3240,Kristen Johnson,2027-02-17,770,CREDIT,GOLD,BLOCKED,2024-02-18
2554,1042,729,4469 6153 8930 9725,Jerome Miller,2028-06-22,417,CREDIT,STANDARD,EXPIRED,2025-06-23
2555,61,6581,4238 1046 4270 8362,Maria Woods,2027-10-09,885,DEBIT,GOLD,BLOCKED,2024-10-09
2556,1622,3370,4475 9766 2567 2049,Laurie Young,2028-06-19,301,CREDIT,PLATINUM,LOST,2025-06-20
2557,172,5199,4900 6440 2991 2196,Christopher Robinson,2028-10-29,899,CREDIT,STANDARD,BLOCKED,2025-10-30
2558,2025,716,4328 9316 3192 6077,Stephanie Taylor,2028-11-01,371,CREDIT,GOLD,EXPIRED,2025-11-02
2559,1680,7887,4635 9831 4325 1434,Kelly Simmons,2027-10-01,967,CREDIT,GOLD,LOST,2024-10-01
2560,2281,175,4057 6804 2164 9791,Danielle Morgan,2028-09-12,335,DEBIT,PLATINUM,BLOCKED,2025-09-13
2561,1389,7786,4064 5626 9714 3601,Theresa Henderson,2028-08-01,188,DEBIT,STANDARD,ACTIVE,2025-08-02
2562,2525,4080,4953 7141 5523 2745,Brent Sweeney,2027-04-20,203,DEBIT,GOLD,BLOCKED,2024-04-20
2563,2335,1883,4418 2363 1753 4611,Amy Atkinson,2027-09-26,157,CREDIT,PLATINUM,LOST,2024-09-26
2564,141,3615,4094 8029 8326 3263,Alexandra Steele,2028-08-30,945,CREDIT,GOLD,LOST,2025-08-31
2565,2004,3897,4181 9758 7612 2465,Jacob Romero,2026-07-14,508,DEBIT,STANDARD,BLOCKED,2023-07-15
2566,1488,238,4214 7970 3816 8722,Ashley Taylor,2028-01-22,218,CREDIT,STANDARD,LOST,2025-01-22
2567,71,5013,4457 2985 6089 5638,Rebekah Kirby,2028-08-18,919,CREDIT,STANDARD,BLOCKED,2025-08-19
2568,750,4687,4628 7212 5408 1391,Thomas Johnson,2028-08-12,290,DEBIT,GOLD,ACTIVE,2025-08-13
2569,2986,1020,4279 4176 6100 6862,Yvonne Campbell,2027-02-15,759,CREDIT,PLATINUM,ACTIVE,2024-02-16
2570,2152,5670,4263 5182 2045 4263,Karl Lopez,2028-09-08,780,DEBIT,GOLD,BLOCKED,2025-09-09
2571,7,3872,4423 5583 9192 7753,Leslie Owens,2028-09-20,905,DEBIT,GOLD,EXPIRED,2025-09-21
2572,2502,1602,4877 6817 3119 9342,Adam Green,2026-06-29,512,DEBIT,GOLD,BLOCKED,2023-06-30
2573,649,3459,4798 4396 1577 6557,Alexander Pierce,2028-09-11,538,DEBIT,GOLD,BLOCKED,2025-09-12
2574,2134,1024,4059 8387 3896 9430,James Burgess,2028-10-01,492,DEBIT,GOLD,EXPIRED,2025-10-02
2575,1489,6914,4928 1489 1207 9556,John Hatfield,2026-02-26,902,DEBIT,STANDARD,ACTIVE,2023-02-27
2576,2074,701,4587 2717 9115 9885,Ryan Jackson,2028-03-21,120,DEBIT,GOLD,BLOCKED,2025-03-22
2577,2374,5231,4811 3263 2940 8831,Alyssa Mccormick,2028-10-29,957,CREDIT,PLATINUM,EXPIRED,2025-10-30
2578,2226,2373,4668 1478 4678 4888,Michael Lewis,2028-01-01,534,DEBIT,STANDARD,EXPIRED,2025-01-01
2579,2377,4027,4889 9937 8253 8021,Guy Ball,2028-06-09,876,DEBIT,GOLD,EXPIRED,2025-06-10
2580,464,4835,4974 9649 7089 4864,William Ramirez,2027-12-30,462,CREDIT,STANDARD,EXPIRED,2024-12-30
2581,311,1799,4597 2568 3775 3593,Jeffrey Clay,2028-09-14,415,DEBIT,PLATINUM,LOST,2025-09-15
2582,2424,3771,4609 8279 3171 2954,Joshua Williams,2028-09-01,254,DEBIT,GOLD,ACTIVE,2025-09-02
2583,1154,1128,4347 5587 9921 1702,Matthew Perez,2028-06-16,836,DEBIT,GOLD,LOST,2025-06-17
2584,2572,5193,4485 1060 2780 2845,Joseph Pittman,2028-05-01,440,DEBIT,STANDARD,ACTIVE,2025-05-02
2585,598,4509,4371 6457 5040 1024,Alicia Fletcher,2028-03-22,609,DEBIT,GOLD,BLOCKED,2025-03-23
2586,655,1457,4364 6360 4652 1589,Tara Wade,2028-04-21,186,CREDIT,STANDARD,BLOCKED,2025-04-22
2587,1372,3392,4988 2628 5955 6962,David Garrett,2027-09-26,784,CREDIT,STANDARD,BLOCKED,2024-09-26
2588,623,5052,4188 9548 3550 3888,Todd Rowland,2028-09-30,386,CREDIT,GOLD,ACTIVE,2025-10-01
2589,150,1275,4961 9304 3742 1030,Thomas Decker,2028-07-27,819,DEBIT,STANDARD,LOST,2025-07-28
2590,113,7933,4818 3007 7399 3544,Daniel Matthews,2028-09-12,970,CREDIT,GOLD,EXPIRED,2025-09-13
2591,1783,1439,4996 6507 5040 9420,Misty Mora,2028-06-26,934,CREDIT,GOLD,ACTIVE,2025-06-27
2592,273,4363,4444 9144 5518 5248,Kimberly Gentry,2028-10-27,230,CREDIT,PLATINUM,EXPIRED,2025-10-28
2593,1131,7735,4779 3193 8345 7048,John Ortiz,2028-05-22,729,DEBIT,PLATINUM,ACTIVE,2025-05-23
2594,1634,86,4588 6630 1211 2671,Daniel Atkinson,2028-05-31,719,DEBIT,GOLD,EXPIRED,2025-06-01
2595,1329,1708,4760 2420 5864 5064,Billy Williams,2028-08-18,715,DEBIT,PLATINUM,LOST,2025-08-19
2596,982,4198,4711 7617 8504 2999,Vanessa Ford,2028-10-30,570,CREDIT,GOLD,EXPIRED,2025-10-31
2597,2751,5461,4362 5404 1118 3747,Benjamin Reed,2028-01-03,984,DEBIT,PLATINUM,BLOCKED,2025-01-03
2598,2084,6361,4126 3629 6545 8572,Joseph Price,2028-02-25,754,CREDIT,PLATINUM,ACTIVE,2025-02-25
2599,2888,5820,4956 5337 6144 4422,Jodi Lambert,2028-05-25,111,CREDIT,GOLD,ACTIVE,2025-05-26
2600,1262,5761,4586 8681 4305 8229,Amy Carey,2028-10-17,852,CREDIT,STANDARD,BLOCKED,2025-10-18
2601,200,5732,4754 4572 7575 8946,Desiree Ward,2028-02-21,919,CREDIT,STANDARD,EXPIRED,2025-02-21
2602,1849,7659,4546 7344 6197 8983,Derek Lin,2028-10-05,961,DEBIT,GOLD,LOST,2025-10-06
2603,2360,1223,4184 7782 1847 6090,Steven Miller,2028-10-24,311,CREDIT,PLATINUM,EXPIRED,2025-10-25
2604,908,3717,4950 7741 2463 7698,Erica Daniels,2028-06-02,125,CREDIT,PLATINUM,BLOCKED,2025-06-03
2605,1827,1342,4475 2778 2568 6536,Jason Stewart,2027-04-17,295,DEBIT,PLATINUM,EXPIRED,2024-04-17
2606,1750,6274,4676 2120 2028 1323,Lauren Gomez,2027-06-24,541,DEBIT,GOLD,LOST,2024-06-24
